ABUNDANCE,BIOMAS,GENUS_SPECIES,SAMPLE_DESC,PLOT,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
5,0,Pink encrusting bryozoan,33.21665_-119.48542_19_2_1984_13.7_L15_4_8,L15_4_8,33.21665,-119.48542,19,2,1984
5,0,Pink encrusting bryozoan,33.21665_-119.48542_19_2_1984_13.7_L20_4_8,L20_4_8,33.21665,-119.48542,19,2,1984
5,0,Pink encrusting bryozoan,33.21665_-119.48542_19_2_1984_13.7_R10_4_8,R10_4_8,33.21665,-119.48542,19,2,1984
5,0,Pink encrusting bryozoan,33.21665_-119.48542_4_10_1984_13.7_L20_4_9,L20_4_9,33.21665,-119.48542,4,10,1984
5,0,Pink encrusting bryozoan,33.21665_-119.48542_4_10_1984_13.7_R15_4_9,R15_4_9,33.21665,-119.48542,4,10,1984
5,0,Pink encrusting bryozoan,33.21665_-119.48542_25_4_1985_13.7_L20_4_10,L20_4_10,33.21665,-119.48542,25,4,1985
5,0,Pink encrusting bryozoan,33.21665_-119.48542_25_4_1985_13.7_L30_4_10,L30_4_10,33.21665,-119.48542,25,4,1985
5,0,Pink encrusting bryozoan,33.21665_-119.48542_25_4_1985_13.7_R25_4_10,R25_4_10,33.21665,-119.48542,25,4,1985
5,0,Pink encrusting bryozoan,33.21665_-119.48542_25_4_1985_13.7_R35_4_10,R35_4_10,33.21665,-119.48542,25,4,1985
5,0,Pink encrusting bryozoan,33.21665_-119.48542_7_9_1985_13.7_R10_4_11,R10_4_11,33.21665,-119.48542,7,9,1985
5,0,Pink encrusting bryozoan,33.21665_-119.48542_9_9_1985_13.7_L35_4_11,L35_4_11,33.21665,-119.48542,9,9,1985
5,0,Pink encrusting bryozoan,33.21665_-119.48542_9_9_1985_13.7_R40_4_11,R40_4_11,33.21665,-119.48542,9,9,1985
5,0,Pink encrusting bryozoan,33.21665_-119.48542_17_4_1986_13.7_R10_4_12,R10_4_12,33.21665,-119.48542,17,4,1986
5,0,Pink encrusting bryozoan,33.21665_-119.48542_18_4_1986_13.7_L15_4_12,L15_4_12,33.21665,-119.48542,18,4,1986
5,0,Pink encrusting bryozoan,33.21665_-119.48542_2_10_1986_13.7_L15_4_13,L15_4_13,33.21665,-119.48542,2,10,1986
5,0,Pink encrusting bryozoan,33.21665_-119.48542_2_10_1986_13.7_R10_4_13,R10_4_13,33.21665,-119.48542,2,10,1986
5,0,Pink encrusting bryozoan,33.21665_-119.48542_2_10_1986_13.7_R15_4_13,R15_4_13,33.21665,-119.48542,2,10,1986
5,0,Pink encrusting bryozoan,33.21665_-119.48542_2_10_1986_13.7_R40_4_13,R40_4_13,33.21665,-119.48542,2,10,1986
5,0,Pink encrusting bryozoan,33.21665_-119.48542_24_4_1987_13.7_L20_4_14,L20_4_14,33.21665,-119.48542,24,4,1987
5,0,Pink encrusting bryozoan,33.21665_-119.48542_24_4_1987_13.7_R35_4_14,R35_4_14,33.21665,-119.48542,24,4,1987
5,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1987_13.7_L20_4_15,L20_4_15,33.21665,-119.48542,8,10,1987
5,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1987_13.7_L35_4_15,L35_4_15,33.21665,-119.48542,8,10,1987
5,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1987_13.7_R25_4_15,R25_4_15,33.21665,-119.48542,8,10,1987
5,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1987_13.7_R40_4_15,R40_4_15,33.21665,-119.48542,8,10,1987
5,0,Pink encrusting bryozoan,33.21665_-119.48542_29_4_1988_13.7_R15_4_16,R15_4_16,33.21665,-119.48542,29,4,1988
5,0,Pink encrusting bryozoan,33.21665_-119.48542_29_4_1988_13.7_R35_4_16,R35_4_16,33.21665,-119.48542,29,4,1988
5,0,Pink encrusting bryozoan,33.21665_-119.48542_29_4_1988_13.7_R40_4_16,R40_4_16,33.21665,-119.48542,29,4,1988
5,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1988_13.7_L15_4_17,L15_4_17,33.21665,-119.48542,8,10,1988
5,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1988_13.7_R15_4_17,R15_4_17,33.21665,-119.48542,8,10,1988
5,0,Pink encrusting bryozoan,33.21665_-119.48542_22_4_1989_13.7_L15_4_18,L15_4_18,33.21665,-119.48542,22,4,1989
5,0,Pink encrusting bryozoan,33.21665_-119.48542_22_4_1989_13.7_L20_4_18,L20_4_18,33.21665,-119.48542,22,4,1989
5,0,Pink encrusting bryozoan,33.21665_-119.48542_13_11_1989_13.7_L20_4_19,L20_4_19,33.21665,-119.48542,13,11,1989
5,0,Pink encrusting bryozoan,33.21665_-119.48542_14_11_1989_13.7_L35_4_19,L35_4_19,33.21665,-119.48542,14,11,1989
5,0,Pink encrusting bryozoan,33.21665_-119.48542_22_10_1990_13.7_L20_4_21,L20_4_21,33.21665,-119.48542,22,10,1990
5,0,Pink encrusting bryozoan,33.21665_-119.48542_22_10_1990_13.7_R10_4_21,R10_4_21,33.21665,-119.48542,22,10,1990
5,0,Pink encrusting bryozoan,33.21665_-119.48542_22_10_1990_13.7_R15_4_21,R15_4_21,33.21665,-119.48542,22,10,1990
5,0,Pink encrusting bryozoan,33.21665_-119.48542_18_4_1991_13.7_L20_4_22,L20_4_22,33.21665,-119.48542,18,4,1991
5,0,Pink encrusting bryozoan,33.21665_-119.48542_18_4_1991_13.7_R15_4_22,R15_4_22,33.21665,-119.48542,18,4,1991
5,0,Pink encrusting bryozoan,33.21665_-119.48542_10_10_1991_13.7_L35_4_23,L35_4_23,33.21665,-119.48542,10,10,1991
5,0,Pink encrusting bryozoan,33.21665_-119.48542_10_10_1991_13.7_R10_4_23,R10_4_23,33.21665,-119.48542,10,10,1991
5,0,Pink encrusting bryozoan,33.21665_-119.48542_10_10_1991_13.7_R15_4_23,R15_4_23,33.21665,-119.48542,10,10,1991
5,0,Pink encrusting bryozoan,33.21665_-119.48542_12_4_1992_13.7_R25_4_24,R25_4_24,33.21665,-119.48542,12,4,1992
5,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1992_13.7_L15_4_25,L15_4_25,33.21665,-119.48542,8,10,1992
5,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1992_13.7_R10_4_25,R10_4_25,33.21665,-119.48542,8,10,1992
5,0,Pink encrusting bryozoan,33.21665_-119.48542_8_10_1992_13.7_R15_4_25,R15_4_25,33.21665,-119.48542,8,10,1992
5,0,Pink encrusting bryozoan,33.21665_-119.48542_9_10_1992_13.7_L20_4_25,L20_4_25,33.21665,-119.48542,9,10,1992
5,0,Pink encrusting bryozoan,33.21665_-119.48542_17_4_1993_13.7_R15_4_26,R15_4_26,33.21665,-119.48542,17,4,1993
5,0,Pink encrusting bryozoan,33.21665_-119.48542_17_4_1993_13.7_R25_4_26,R25_4_26,33.21665,-119.48542,17,4,1993
5,0,Pink encrusting bryozoan,33.21665_-119.48542_17_4_1993_13.7_R35_4_26,R35_4_26,33.21665,-119.48542,17,4,1993
5,0,Pink encrusting bryozoan,33.21665_-119.48542_25_10_1993_13.7_R10_4_27,R10_4_27,33.21665,-119.48542,25,10,1993
5,0,Pink encrusting bryozoan,33.21665_-119.48542_25_10_1993_13.7_R35_4_27,R35_4_27,33.21665,-119.48542,25,10,1993
5,0,Pink encrusting bryozoan,33.21665_-119.48542_16_4_1994_13.7_L20_4_28,L20_4_28,33.21665,-119.48542,16,4,1994
5,0,Pink encrusting bryozoan,33.21665_-119.48542_16_4_1994_13.7_L35_4_28,L35_4_28,33.21665,-119.48542,16,4,1994
5,0,Pink encrusting bryozoan,33.21665_-119.48542_6_10_1994_13.7_L15_4_29,L15_4_29,33.21665,-119.48542,6,10,1994
5,0,Pink encrusting bryozoan,33.21665_-119.48542_6_10_1994_13.7_L20_4_29,L20_4_29,33.21665,-119.48542,6,10,1994
5,0,Pink encrusting bryozoan,33.21665_-119.48542_6_10_1994_13.7_R15_4_29,R15_4_29,33.21665,-119.48542,6,10,1994
5,0,Pink encrusting bryozoan,33.21665_-119.48542_10_4_1995_13.7_L20_4_30,L20_4_30,33.21665,-119.48542,10,4,1995
5,0,Pink encrusting bryozoan,33.21665_-119.48542_10_4_1995_13.7_L35_4_30,L35_4_30,33.21665,-119.48542,10,4,1995
5,0,Pink encrusting bryozoan,33.21665_-119.48542_6_10_1995_13.7_L35_4_31,L35_4_31,33.21665,-119.48542,6,10,1995
5,0,Pink encrusting bryozoan,33.21665_-119.48542_29_4_1996_13.7_L35_4_32,L35_4_32,33.21665,-119.48542,29,4,1996
5,0,Pink encrusting bryozoan,33.21665_-119.48542_29_4_1996_13.7_R15_4_32,R15_4_32,33.21665,-119.48542,29,4,1996
5,0,Pink encrusting bryozoan,33.21665_-119.48542_5_10_1996_13.7_R15_4_33,R15_4_33,33.21665,-119.48542,5,10,1996
5,0,Pink encrusting bryozoan,33.21665_-119.48542_6_10_1996_13.7_L25_4_33,L25_4_33,33.21665,-119.48542,6,10,1996
5,0,Pink encrusting bryozoan,33.21665_-119.48542_6_10_1996_13.7_L30_4_33,L30_4_33,33.21665,-119.48542,6,10,1996
5,0,Pink encrusting bryozoan,33.21665_-119.48542_17_4_1997_13.7_R10_4_34,R10_4_34,33.21665,-119.48542,17,4,1997
5,0,Pink encrusting bryozoan,33.21665_-119.48542_19_10_1997_13.7_L30_4_35,L30_4_35,33.21665,-119.48542,19,10,1997
5,0,Pink encrusting bryozoan,33.21665_-119.48542_19_10_1997_13.7_R15_4_35,R15_4_35,33.21665,-119.48542,19,10,1997
5,0,Pink encrusting bryozoan,33.21665_-119.48542_19_10_1997_13.7_R25_4_35,R25_4_35,33.21665,-119.48542,19,10,1997
5,0,Pink encrusting bryozoan,33.21665_-119.48542_20_10_1998_13.7_L15_4_37,L15_4_37,33.21665,-119.48542,20,10,1998
5,0,Pink encrusting bryozoan,33.21665_-119.48542_20_10_1998_13.7_L20_4_37,L20_4_37,33.21665,-119.48542,20,10,1998
5,0,Pink encrusting bryozoan,33.21665_-119.48542_20_10_1998_13.7_L30_4_37,L30_4_37,33.21665,-119.48542,20,10,1998
5,0,Pink encrusting bryozoan,33.21665_-119.48542_26_4_1999_13.7_L25_4_38,L25_4_38,33.21665,-119.48542,26,4,1999
5,0,Pink encrusting bryozoan,33.21665_-119.48542_6_5_2000_13.7_L30_4_40,L30_4_40,33.21665,-119.48542,6,5,2000
5,0,Pink encrusting bryozoan,33.21665_-119.48542_6_5_2000_13.7_R15_4_40,R15_4_40,33.21665,-119.48542,6,5,2000
5,0,Pink encrusting bryozoan,33.21665_-119.48542_26_10_2000_13.7_L35_4_41,L35_4_41,33.21665,-119.48542,26,10,2000
5,0,Pink encrusting bryozoan,33.21665_-119.48542_3_5_2001_13.7_L35_4_42,L35_4_42,33.21665,-119.48542,3,5,2001
5,0,Pink encrusting bryozoan,33.21665_-119.48542_3_5_2001_13.7_R15_4_42,R15_4_42,33.21665,-119.48542,3,5,2001
5,0,Pink encrusting bryozoan,33.21665_-119.48542_19_10_2001_13.7_L25_4_43,L25_4_43,33.21665,-119.48542,19,10,2001
5,0,Pink encrusting bryozoan,33.21665_-119.48542_19_10_2001_13.7_L30_4_43,L30_4_43,33.21665,-119.48542,19,10,2001
5,0,Pink encrusting bryozoan,33.21665_-119.48542_19_10_2001_13.7_R35_4_43,R35_4_43,33.21665,-119.48542,19,10,2001
5,0,Pink encrusting bryozoan,33.21665_-119.48542_2_5_2002_13.7_L25_4_44,L25_4_44,33.21665,-119.48542,2,5,2002
5,0,Pink encrusting bryozoan,33.21665_-119.48542_2_5_2002_13.7_L30_4_44,L30_4_44,33.21665,-119.48542,2,5,2002
5,0,Pink encrusting bryozoan,33.21665_-119.48542_2_5_2002_13.7_R10_4_44,R10_4_44,33.21665,-119.48542,2,5,2002
5,0,Pink encrusting bryozoan,33.21665_-119.48542_12_10_2002_13.7_L20_4_45,L20_4_45,33.21665,-119.48542,12,10,2002
5,0,Pink encrusting bryozoan,33.21665_-119.48542_3_5_2003_13.7_L15_4_46,L15_4_46,33.21665,-119.48542,3,5,2003
5,0,Pink encrusting bryozoan,33.21665_-119.48542_3_5_2003_13.7_L30_4_46,L30_4_46,33.21665,-119.48542,3,5,2003
5,0,Pink encrusting bryozoan,33.21665_-119.48542_3_5_2003_13.7_L35_4_46,L35_4_46,33.21665,-119.48542,3,5,2003
5,0,Pink encrusting bryozoan,33.21665_-119.48542_17_10_2003_13.7_L20_4_47,L20_4_47,33.21665,-119.48542,17,10,2003
5,0,Pink encrusting bryozoan,33.21665_-119.48542_17_10_2003_13.7_R15_4_47,R15_4_47,33.21665,-119.48542,17,10,2003
5,0,Pink encrusting bryozoan,33.21665_-119.48542_10_5_2005_13.7_L35_4_50,L35_4_50,33.21665,-119.48542,10,5,2005
5,0,Pink encrusting bryozoan,33.21665_-119.48542_10_5_2005_13.7_R10_4_50,R10_4_50,33.21665,-119.48542,10,5,2005
5,0,Pink encrusting bryozoan,33.21665_-119.48542_18_10_2005_13.7_R25_4_51,R25_4_51,33.21665,-119.48542,18,10,2005
5,0,Pink encrusting bryozoan,33.21665_-119.48542_17_10_2006_13.7_R35_4_53,R35_4_53,33.21665,-119.48542,17,10,2006
5,0,Pink encrusting bryozoan,33.21665_-119.48542_2_5_2007_13.7_R15_4_54,R15_4_54,33.21665,-119.48542,2,5,2007
5,0,Pink encrusting bryozoan,33.21665_-119.48542_2_5_2007_13.7_R25_4_54,R25_4_54,33.21665,-119.48542,2,5,2007
5,0,Pink encrusting bryozoan,33.21665_-119.48542_3_11_2007_13.7_L20_4_55,L20_4_55,33.21665,-119.48542,3,11,2007
5,0,Pink encrusting bryozoan,33.21665_-119.48542_3_11_2007_13.7_L30_4_55,L30_4_55,33.21665,-119.48542,3,11,2007
5,0,Pink encrusting bryozoan,33.21665_-119.48542_3_11_2007_13.7_L35_4_55,L35_4_55,33.21665,-119.48542,3,11,2007
5,0,Pink encrusting bryozoan,33.21665_-119.48542_3_11_2007_13.7_R35_4_55,R35_4_55,33.21665,-119.48542,3,11,2007
5,0,Pink encrusting bryozoan,33.21665_-119.48542_19_5_2008_13.7_R15_4_56,R15_4_56,33.21665,-119.48542,19,5,2008
5,0,Pink encrusting bryozoan,33.21665_-119.48542_21_10_2008_13.7_L15_4_57,L15_4_57,33.21665,-119.48542,21,10,2008
5,0,Pink encrusting bryozoan,33.21665_-119.48542_21_10_2008_13.7_L25_4_57,L25_4_57,33.21665,-119.48542,21,10,2008
5,0,Pink encrusting bryozoan,33.21665_-119.48542_21_10_2008_13.7_L30_4_57,L30_4_57,33.21665,-119.48542,21,10,2008
5,0,Pink encrusting bryozoan,33.21665_-119.48542_29_6_2010_13.7_L15_4_60,L15_4_60,33.21665,-119.48542,29,6,2010
5,0,Pink encrusting bryozoan,33.21665_-119.48542_29_6_2010_13.7_R10_4_60,R10_4_60,33.21665,-119.48542,29,6,2010
5,0,Pink encrusting bryozoan,33.21665_-119.48542_29_6_2010_13.7_R35_4_60,R35_4_60,33.21665,-119.48542,29,6,2010
5,0,Pink encrusting bryozoan,33.21665_-119.48542_14_12_2010_13.7_L35_4_61,L35_4_61,33.21665,-119.48542,14,12,2010
5,0,Pink encrusting bryozoan,33.21665_-119.48542_14_12_2010_13.7_R25_4_61,R25_4_61,33.21665,-119.48542,14,12,2010
5,0,Pink encrusting bryozoan,33.21665_-119.48542_24_10_2011_13.7_L25_4_63,L25_4_63,33.21665,-119.48542,24,10,2011
5,0,Pink encrusting bryozoan,33.21665_-119.48542_24_10_2011_13.7_L30_4_63,L30_4_63,33.21665,-119.48542,24,10,2011
5,0,Pink encrusting bryozoan,33.21665_-119.48542_24_10_2011_13.7_R10_4_63,R10_4_63,33.21665,-119.48542,24,10,2011
5,0,Pink encrusting bryozoan,33.21615_-119.48615_28_8_1980_12.2_L15_5_1,L15_5_1,33.21615,-119.48615,28,8,1980
5,0,Pink encrusting bryozoan,33.21615_-119.48615_28_8_1980_12.2_L20_5_1,L20_5_1,33.21615,-119.48615,28,8,1980
5,0,Pink encrusting bryozoan,33.21615_-119.48615_24_4_1981_12.2_L25_5_2,L25_5_2,33.21615,-119.48615,24,4,1981
5,0,Pink encrusting bryozoan,33.21615_-119.48615_24_4_1981_12.2_R10_5_2,R10_5_2,33.21615,-119.48615,24,4,1981
5,0,Pink encrusting bryozoan,33.21615_-119.48615_23_10_1981_12.2_L10_5_3,L10_5_3,33.21615,-119.48615,23,10,1981
5,0,Pink encrusting bryozoan,33.21615_-119.48615_23_10_1981_12.2_L15_5_3,L15_5_3,33.21615,-119.48615,23,10,1981
5,0,Pink encrusting bryozoan,33.21615_-119.48615_23_10_1981_12.2_R15_5_3,R15_5_3,33.21615,-119.48615,23,10,1981
5,0,Pink encrusting bryozoan,33.21615_-119.48615_25_4_1982_12.2_L05_5_4,L05_5_4,33.21615,-119.48615,25,4,1982
5,0,Pink encrusting bryozoan,33.21615_-119.48615_25_4_1982_12.2_L10_5_4,L10_5_4,33.21615,-119.48615,25,4,1982
5,0,Pink encrusting bryozoan,33.21615_-119.48615_25_4_1982_12.2_L15_5_4,L15_5_4,33.21615,-119.48615,25,4,1982
5,0,Pink encrusting bryozoan,33.21615_-119.48615_25_4_1982_12.2_L35_5_4,L35_5_4,33.21615,-119.48615,25,4,1982
5,0,Pink encrusting bryozoan,33.21615_-119.48615_25_4_1982_12.2_R10_5_4,R10_5_4,33.21615,-119.48615,25,4,1982
5,0,Pink encrusting bryozoan,33.21615_-119.48615_25_4_1982_12.2_R15_5_4,R15_5_4,33.21615,-119.48615,25,4,1982
5,0,Pink encrusting bryozoan,33.21615_-119.48615_19_10_1982_12.2_L05_5_5,L05_5_5,33.21615,-119.48615,19,10,1982
5,0,Pink encrusting bryozoan,33.21615_-119.48615_19_10_1982_12.2_R05_5_5,R05_5_5,33.21615,-119.48615,19,10,1982
5,0,Pink encrusting bryozoan,33.21615_-119.48615_19_10_1982_12.2_R10_5_5,R10_5_5,33.21615,-119.48615,19,10,1982
5,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1983_12.2_L35_5_6,L35_5_6,33.21615,-119.48615,26,4,1983
5,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1983_12.2_R15_5_6,R15_5_6,33.21615,-119.48615,26,4,1983
5,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1983_12.2_R25_5_6,R25_5_6,33.21615,-119.48615,26,4,1983
5,0,Pink encrusting bryozoan,33.21615_-119.48615_14_9_1983_12.2_L10_5_7,L10_5_7,33.21615,-119.48615,14,9,1983
5,0,Pink encrusting bryozoan,33.21615_-119.48615_14_9_1983_12.2_L35_5_7,L35_5_7,33.21615,-119.48615,14,9,1983
5,0,Pink encrusting bryozoan,33.21615_-119.48615_19_2_1984_12.2_L35_5_8,L35_5_8,33.21615,-119.48615,19,2,1984
5,0,Pink encrusting bryozoan,33.21615_-119.48615_19_2_1984_12.2_R25_5_8,R25_5_8,33.21615,-119.48615,19,2,1984
5,0,Pink encrusting bryozoan,33.21615_-119.48615_4_10_1984_12.2_L25_5_9,L25_5_9,33.21615,-119.48615,4,10,1984
5,0,Pink encrusting bryozoan,33.21615_-119.48615_4_10_1984_12.2_R05_5_9,R05_5_9,33.21615,-119.48615,4,10,1984
5,0,Pink encrusting bryozoan,33.21615_-119.48615_4_10_1984_12.2_R25_5_9,R25_5_9,33.21615,-119.48615,4,10,1984
5,0,Pink encrusting bryozoan,33.21615_-119.48615_4_10_1984_12.2_R35_5_9,R35_5_9,33.21615,-119.48615,4,10,1984
5,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1985_12.2_L15_5_10,L15_5_10,33.21615,-119.48615,26,4,1985
5,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1985_12.2_L35_5_10,L35_5_10,33.21615,-119.48615,26,4,1985
5,0,Pink encrusting bryozoan,33.21615_-119.48615_8_9_1985_12.2_L05_5_11,L05_5_11,33.21615,-119.48615,8,9,1985
5,0,Pink encrusting bryozoan,33.21615_-119.48615_8_9_1985_12.2_L15_5_11,L15_5_11,33.21615,-119.48615,8,9,1985
5,0,Pink encrusting bryozoan,33.21615_-119.48615_8_9_1985_12.2_R05_5_11,R05_5_11,33.21615,-119.48615,8,9,1985
5,0,Pink encrusting bryozoan,33.21615_-119.48615_20_4_1986_12.2_R05_5_12,R05_5_12,33.21615,-119.48615,20,4,1986
5,0,Pink encrusting bryozoan,33.21615_-119.48615_3_10_1986_12.2_L15_5_13,L15_5_13,33.21615,-119.48615,3,10,1986
5,0,Pink encrusting bryozoan,33.21615_-119.48615_3_10_1986_12.2_R35_5_13,R35_5_13,33.21615,-119.48615,3,10,1986
5,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1987_12.2_L05_5_14,L05_5_14,33.21615,-119.48615,27,4,1987
5,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1987_12.2_R25_5_14,R25_5_14,33.21615,-119.48615,27,4,1987
5,0,Pink encrusting bryozoan,33.21615_-119.48615_8_10_1987_12.2_L10_5_15,L10_5_15,33.21615,-119.48615,8,10,1987
5,0,Pink encrusting bryozoan,33.21615_-119.48615_9_10_1987_12.2_L25_5_15,L25_5_15,33.21615,-119.48615,9,10,1987
5,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1988_12.2_L25_5_16,L25_5_16,33.21615,-119.48615,26,4,1988
5,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1988_12.2_L35_5_16,L35_5_16,33.21615,-119.48615,26,4,1988
5,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1988_12.2_R25_5_16,R25_5_16,33.21615,-119.48615,26,4,1988
5,0,Pink encrusting bryozoan,33.21615_-119.48615_26_4_1988_12.2_R35_5_16,R35_5_16,33.21615,-119.48615,26,4,1988
5,0,Pink encrusting bryozoan,33.21615_-119.48615_6_10_1988_12.2_L25_5_17,L25_5_17,33.21615,-119.48615,6,10,1988
5,0,Pink encrusting bryozoan,33.21615_-119.48615_6_10_1988_12.2_L35_5_17,L35_5_17,33.21615,-119.48615,6,10,1988
5,0,Pink encrusting bryozoan,33.21615_-119.48615_6_10_1988_12.2_R05_5_17,R05_5_17,33.21615,-119.48615,6,10,1988
5,0,Pink encrusting bryozoan,33.21615_-119.48615_6_10_1988_12.2_R35_5_17,R35_5_17,33.21615,-119.48615,6,10,1988
5,0,Pink encrusting bryozoan,33.21615_-119.48615_21_4_1989_12.2_L05_5_18,L05_5_18,33.21615,-119.48615,21,4,1989
5,0,Pink encrusting bryozoan,33.21615_-119.48615_13_11_1989_12.2_L25_5_19,L25_5_19,33.21615,-119.48615,13,11,1989
5,0,Pink encrusting bryozoan,33.21615_-119.48615_13_11_1989_12.2_R35_5_19,R35_5_19,33.21615,-119.48615,13,11,1989
5,0,Pink encrusting bryozoan,33.21615_-119.48615_19_10_1990_12.2_L25_5_21,L25_5_21,33.21615,-119.48615,19,10,1990
5,0,Pink encrusting bryozoan,33.21615_-119.48615_19_10_1990_12.2_R35_5_21,R35_5_21,33.21615,-119.48615,19,10,1990
5,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1991_12.2_R05_5_22,R05_5_22,33.21615,-119.48615,17,4,1991
5,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1991_12.2_R10_5_22,R10_5_22,33.21615,-119.48615,17,4,1991
5,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1991_12.2_R35_5_22,R35_5_22,33.21615,-119.48615,17,4,1991
5,0,Pink encrusting bryozoan,33.21615_-119.48615_11_10_1991_12.2_L25_5_23,L25_5_23,33.21615,-119.48615,11,10,1991
5,0,Pink encrusting bryozoan,33.21615_-119.48615_11_10_1991_12.2_R05_5_23,R05_5_23,33.21615,-119.48615,11,10,1991
5,0,Pink encrusting bryozoan,33.21615_-119.48615_11_4_1992_12.2_L15_5_24,L15_5_24,33.21615,-119.48615,11,4,1992
5,0,Pink encrusting bryozoan,33.21615_-119.48615_12_4_1992_12.2_R35_5_24,R35_5_24,33.21615,-119.48615,12,4,1992
5,0,Pink encrusting bryozoan,33.21615_-119.48615_10_10_1992_12.2_L15_5_25,L15_5_25,33.21615,-119.48615,10,10,1992
5,0,Pink encrusting bryozoan,33.21615_-119.48615_10_10_1992_12.2_R05_5_25,R05_5_25,33.21615,-119.48615,10,10,1992
5,0,Pink encrusting bryozoan,33.21615_-119.48615_10_10_1992_12.2_R35_5_25,R35_5_25,33.21615,-119.48615,10,10,1992
5,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1993_12.2_L15_5_26,L15_5_26,33.21615,-119.48615,17,4,1993
5,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1993_12.2_L25_5_26,L25_5_26,33.21615,-119.48615,17,4,1993
5,0,Pink encrusting bryozoan,33.21615_-119.48615_18_4_1993_12.2_R25_5_26,R25_5_26,33.21615,-119.48615,18,4,1993
5,0,Pink encrusting bryozoan,33.21615_-119.48615_21_10_1993_12.2_L05_5_27,L05_5_27,33.21615,-119.48615,21,10,1993
5,0,Pink encrusting bryozoan,33.21615_-119.48615_21_10_1993_12.2_R25_5_27,R25_5_27,33.21615,-119.48615,21,10,1993
5,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1994_12.2_L05_5_28,L05_5_28,33.21615,-119.48615,17,4,1994
5,0,Pink encrusting bryozoan,33.21615_-119.48615_5_10_1994_12.2_L35_5_29,L35_5_29,33.21615,-119.48615,5,10,1994
5,0,Pink encrusting bryozoan,33.21615_-119.48615_6_4_1995_12.2_L10_5_30,L10_5_30,33.21615,-119.48615,6,4,1995
5,0,Pink encrusting bryozoan,33.21615_-119.48615_6_4_1995_12.2_R10_5_30,R10_5_30,33.21615,-119.48615,6,4,1995
5,0,Pink encrusting bryozoan,33.21615_-119.48615_4_10_1995_12.2_L10_5_31,L10_5_31,33.21615,-119.48615,4,10,1995
5,0,Pink encrusting bryozoan,33.21615_-119.48615_4_10_1995_12.2_R10_5_31,R10_5_31,33.21615,-119.48615,4,10,1995
5,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1996_12.2_L10_5_32,L10_5_32,33.21615,-119.48615,27,4,1996
5,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1996_12.2_L15_5_32,L15_5_32,33.21615,-119.48615,27,4,1996
5,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1996_12.2_L35_5_32,L35_5_32,33.21615,-119.48615,27,4,1996
5,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1996_12.2_R10_5_32,R10_5_32,33.21615,-119.48615,27,4,1996
5,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1996_12.2_R25_5_32,R25_5_32,33.21615,-119.48615,27,4,1996
5,0,Pink encrusting bryozoan,33.21615_-119.48615_27_4_1996_12.2_R35_5_32,R35_5_32,33.21615,-119.48615,27,4,1996
5,0,Pink encrusting bryozoan,33.21615_-119.48615_5_10_1996_12.2_L10_5_33,L10_5_33,33.21615,-119.48615,5,10,1996
5,0,Pink encrusting bryozoan,33.21615_-119.48615_5_10_1996_12.2_R05_5_33,R05_5_33,33.21615,-119.48615,5,10,1996
5,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1997_12.2_L05_5_34,L05_5_34,33.21615,-119.48615,17,4,1997
5,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1997_12.2_L10_5_34,L10_5_34,33.21615,-119.48615,17,4,1997
5,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1997_12.2_L25_5_34,L25_5_34,33.21615,-119.48615,17,4,1997
5,0,Pink encrusting bryozoan,33.21615_-119.48615_17_4_1997_12.2_R15_5_34,R15_5_34,33.21615,-119.48615,17,4,1997
